,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,target
415,1,2,1,3,0,1,1,0,3,0,1,0,2,0,0,0,1,1,0,1,2,2,2,1,2,0,49,49,0,1,Yes
416,1,2,1,3,0,1,1,0,3,0,1,0,2,0,0,1,1,3,3,0,0,0,1,1,2,1,34,33,7,0,Yes
417,0,2,1,2,1,1,1,0,0,1,1,0,2,0,0,2,0,0,0,1,2,2,2,1,2,1,14,13,0,0,Maybe
418,0,2,1,3,2,2,2,0,0,0,0,2,0,0,0,0,0,3,3,2,2,2,2,1,2,2,22,21,0,1,Yes
419,0,1,1,3,0,1,1,0,2,1,1,0,0,1,0,1,1,3,0,1,2,1,1,0,2,0,50,50,0,1,No
420,0,1,1,3,2,2,2,2,3,1,1,2,2,2,0,2,2,1,1,1,2,2,2,1,0,1,50,50,10,2,No
421,0,5,0,3,1,0,2,0,2,0,0,1,1,1,0,1,1,0,0,3,2,2,2,0,1,1,50,50,10,2,Yes
422,0,1,1,0,0,1,0,0,4,0,0,1,1,0,0,1,1,3,0,3,2,0,0,1,1,1,50,50,10,2,Maybe
423,0,2,1,0,0,1,0,0,0,1,1,2,2,0,0,0,0,0,1,1,2,1,1,0,2,1,50,50,0,2,No
424,0,5,1,3,2,2,2,2,0,0,1,1,1,0,0,2,1,3,0,0,1,0,1,0,0,1,50,50,3,2,No
425,0,1,1,1,1,1,1,0,0,2,0,1,1,0,0,1,1,3,3,1,2,1,1,0,2,0,11,50,0,0,No
426,1,2,1,3,0,1,1,0,3,0,1,0,2,0,0,0,0,3,3,1,2,2,2,1,0,1,50,50,4,0,Yes
427,0,2,1,3,2,1,2,0,1,0,1,0,1,1,0,0,1,3,0,2,2,2,2,1,2,0,50,50,2,2,Yes
428,0,1,1,0,1,0,0,0,3,1,1,2,2,0,0,0,0,0,0,0,0,2,1,0,0,1,3,2,0,0,No
429,0,2,0,0,0,1,1,0,3,1,1,0,0,2,1,2,0,0,4,0,2,2,2,1,2,1,34,33,0,1,Yes
430,0,1,1,0,0,2,2,2,5,1,1,2,2,2,0,0,1,1,1,1,2,1,1,1,0,1,49,49,0,2,No
431,1,2,1,3,0,1,1,0,3,0,1,0,2,0,0,1,1,3,3,0,1,1,1,0,2,1,50,50,7,2,No
432,0,1,1,1,0,1,1,2,0,0,1,0,1,0,0,0,0,0,0,0,2,1,0,0,0,1,49,49,4,2,Maybe
433,0,1,1,0,0,0,0,0,3,1,1,2,2,2,0,0,0,0,1,3,1,1,1,0,2,1,49,49,0,2,No
434,0,3,1,1,1,1,1,0,3,1,1,0,2,0,0,2,1,0,1,1,2,1,2,1,0,1,16,15,10,2,No
435,0,2,0,1,1,1,1,0,2,0,1,1,2,1,1,0,1,3,3,3,2,1,1,0,2,1,49,49,5,1,No
436,0,2,1,3,1,1,0,2,1,0,0,2,0,0,0,0,0,3,3,2,2,2,0,1,1,1,50,50,0,0,Maybe
437,0,1,1,3,1,0,1,0,1,0,1,0,0,0,0,1,1,3,3,0,2,1,1,0,2,1,50,50,0,2,No
438,0,1,0,3,0,1,1,0,3,1,1,0,2,0,0,1,1,0,0,1,2,2,2,1,3,0,50,50,5,2,Yes
439,1,2,1,3,0,1,1,0,3,0,1,0,2,0,0,2,0,0,1,3,1,0,1,0,0,1,11,50,4,2,No
440,1,2,1,3,0,1,1,0,3,0,1,0,2,0,0,0,1,0,0,1,2,2,2,1,0,1,50,50,7,2,Yes
441,1,2,1,3,0,1,1,0,3,0,1,0,2,0,0,0,0,0,1,0,2,0,2,1,3,1,50,50,7,0,Maybe
442,1,2,1,3,0,1,1,0,3,0,1,0,2,0,0,1,1,4,4,2,2,2,0,1,2,1,15,14,7,2,Maybe
443,0,5,0,0,0,1,1,1,1,2,1,1,0,0,0,1,1,0,3,3,2,0,0,1,0,1,50,50,10,1,Maybe
444,0,1,1,3,1,1,0,0,2,0,0,0,1,2,0,1,1,3,3,0,1,0,2,1,2,1,50,50,0,0,Yes
445,0,4,1,0,0,2,2,2,5,1,1,0,2,2,0,2,0,0,1,1,2,1,1,0,2,0,50,50,5,1,Maybe
446,0,1,1,0,0,1,0,0,3,0,0,0,0,0,0,1,1,3,0,1,2,1,1,0,0,1,50,50,0,2,No
447,0,2,1,0,1,1,1,1,2,0,0,1,1,0,0,0,1,0,1,1,2,1,1,1,0,1,49,49,0,1,No
448,1,2,1,3,0,1,1,0,3,0,1,0,2,0,0,1,1,3,0,3,1,1,1,0,1,1,22,21,4,2,No
449,0,5,0,3,2,1,2,2,1,0,1,0,2,1,0,0,1,0,1,0,2,1,1,1,2,1,50,50,5,2,Yes
450,0,0,1,1,0,1,1,1,4,2,1,1,1,0,0,1,1,4,4,2,2,2,2,1,0,1,50,50,7,2,Yes
451,0,2,1,3,2,1,1,2,3,1,1,2,2,2,0,2,1,0,2,1,2,2,2,1,0,1,50,50,0,2,Yes
452,0,3,1,3,0,2,1,0,5,1,1,2,2,0,0,0,1,1,2,1,2,2,2,1,2,0,50,50,5,2,Yes
453,0,4,1,1,1,1,1,0,5,0,0,1,0,1,0,1,1,4,4,1,2,2,0,0,2,1,52,52,5,2,Maybe
454,0,4,1,3,2,1,2,0,2,1,1,0,2,2,0,1,1,1,1,0,1,2,2,1,0,1,50,50,10,0,Maybe
455,0,5,1,3,1,1,0,0,3,0,0,0,0,1,0,2,1,3,3,0,1,1,2,1,0,0,50,50,11,2,Yes
456,0,4,1,3,0,1,0,0,5,1,1,2,2,2,0,0,0,0,1,3,1,1,2,0,2,1,50,50,5,0,Maybe
457,0,0,0,2,0,2,1,2,1,1,1,2,2,2,0,0,1,0,0,1,2,0,0,1,0,1,50,50,0,2,No
458,0,0,1,1,0,1,1,0,1,0,0,1,1,0,0,1,1,3,3,0,2,2,0,0,0,1,50,50,0,2,Maybe
459,0,0,1,0,0,1,1,0,1,2,2,1,1,1,0,1,1,3,3,3,2,2,2,1,1,0,11,10,4,0,Maybe
460,0,4,0,3,0,1,1,0,3,1,1,0,2,0,0,0,1,0,1,1,2,2,2,1,2,1,50,50,0,2,Yes
461,1,2,1,3,0,1,1,0,3,0,1,0,2,0,0,0,1,0,0,1,2,1,1,0,0,1,50,50,7,2,No
462,0,5,0,0,1,1,1,0,4,2,1,1,1,1,0,0,1,3,3,3,2,0,2,1,0,1,50,50,5,1,Yes
463,0,2,1,3,1,1,1,0,1,1,1,2,2,0,0,0,1,3,3,1,2,1,0,0,2,1,50,50,0,2,No
464,0,2,1,3,2,1,1,1,3,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,50,50,5,1,Maybe
465,0,4,1,1,1,1,1,0,2,2,1,1,1,0,0,2,1,0,0,0,2,2,2,1,2,0,50,50,5,1,Yes
466,1,2,1,3,0,1,1,0,3,0,1,0,2,0,0,0,1,0,0,2,2,2,2,1,2,1,34,49,4,0,Yes
467,0,5,0,3,2,2,2,0,3,1,1,0,2,2,0,2,1,0,3,0,1,2,2,1,0,1,50,50,5,2,Yes
468,0,4,1,1,1,1,0,0,1,1,1,2,2,0,0,0,0,0,0,1,2,2,0,0,2,1,50,50,5,1,Maybe
469,0,5,0,3,0,0,2,2,5,1,1,0,2,0,0,0,0,0,0,1,2,2,1,0,0,1,50,50,8,2,No
470,0,4,1,3,0,1,1,0,3,1,1,0,2,0,0,0,0,0,0,1,2,1,1,0,0,1,50,50,5,2,No
471,0,2,0,3,2,1,1,2,1,1,1,0,0,2,0,2,0,0,1,0,1,0,0,0,2,1,50,50,5,2,Maybe
472,0,0,1,0,0,1,1,0,5,1,1,0,0,2,0,0,0,0,0,1,2,2,0,0,2,0,50,50,5,0,Maybe
473,0,5,1,3,0,1,2,0,2,0,1,1,1,0,0,1,1,0,3,1,2,1,0,0,2,0,50,50,5,1,No
474,0,4,1,0,0,1,1,0,3,0,0,1,1,0,0,1,1,3,3,1,2,2,2,1,1,1,50,50,5,2,Yes
475,0,4,0,3,0,1,1,2,2,0,0,1,0,1,0,1,1,0,0,0,1,2,1,0,0,1,50,50,5,1,No
476,0,4,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,2,2,2,1,2,1,20,19,5,2,Maybe
477,0,1,1,0,1,1,0,0,1,2,1,1,1,0,0,0,1,3,0,1,2,1,0,0,2,1,10,9,0,1,No
478,0,4,1,0,1,1,1,0,0,2,1,1,1,0,0,2,1,3,3,1,2,1,1,0,2,1,50,50,5,2,No
479,0,1,1,3,1,1,2,2,0,0,1,1,1,0,0,0,1,3,0,1,2,2,2,1,0,1,50,50,5,2,No
480,1,2,1,3,0,1,1,0,3,0,1,0,2,0,0,2,1,0,0,1,2,0,2,0,1,1,50,50,5,0,Yes
481,0,2,1,3,0,2,2,0,1,0,1,0,0,1,0,2,0,0,0,0,1,0,2,1,0,1,50,50,0,1,Yes
482,0,4,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,2,1,0,1,3,0,50,50,8,2,Maybe
483,1,2,1,3,0,1,1,0,3,0,1,0,2,0,0,0,1,0,1,0,0,2,2,0,3,1,50,50,0,0,Yes
484,1,2,1,3,0,1,1,0,3,0,1,0,2,0,0,1,1,0,0,3,2,2,0,1,0,1,26,25,7,2,Yes
485,0,4,0,2,0,0,0,0,0,2,0,0,0,1,1,2,2,4,0,2,0,2,2,1,3,1,22,21,5,2,Yes
486,1,2,1,3,0,1,1,0,3,0,1,0,2,0,0,2,2,3,3,0,1,1,2,1,0,1,28,27,4,2,No
487,0,3,1,0,0,0,0,0,5,1,1,2,2,2,0,2,0,0,0,1,2,2,2,1,0,1,50,50,5,0,Yes
488,0,4,1,1,0,1,1,0,2,0,0,2,0,1,0,0,0,3,1,1,2,1,2,1,1,1,50,50,5,0,Maybe
489,0,1,1,3,1,1,2,0,2,2,1,1,0,0,0,0,1,3,0,3,0,1,1,0,1,0,50,50,3,2,Maybe
490,0,4,1,1,0,2,1,0,2,0,1,1,0,0,0,1,1,4,0,3,0,2,2,1,1,1,50,50,3,0,Yes
491,0,1,1,0,1,1,0,0,5,0,1,0,0,0,0,1,1,3,0,0,1,0,0,1,0,1,50,50,3,2,Maybe
492,0,2,1,3,2,1,0,0,5,1,1,0,2,2,0,2,0,0,1,1,2,1,1,0,3,1,50,50,0,0,No
493,0,1,1,3,2,1,1,2,4,0,1,0,2,0,0,2,0,0,0,1,2,1,2,1,2,1,50,50,0,2,Maybe
494,0,1,1,3,2,2,1,0,5,1,1,2,2,2,0,0,0,2,2,1,2,2,1,1,2,1,50,50,5,1,Yes
495,0,3,0,3,1,1,0,0,5,0,0,2,2,2,0,0,0,3,0,1,2,0,1,0,0,1,11,10,5,2,No
496,1,2,1,3,0,1,1,0,3,0,1,0,2,0,0,1,0,1,0,3,2,2,0,0,0,1,3,2,5,2,Maybe
497,1,2,1,3,0,1,1,0,3,0,1,0,2,0,0,1,1,3,0,3,0,1,2,1,3,1,3,2,7,2,Maybe
498,0,5,1,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,2,1,2,1,1,1,50,50,3,0,Maybe
499,1,2,1,3,0,1,1,0,3,0,1,0,2,0,0,0,1,4,4,2,2,2,2,1,1,0,35,34,7,0,Yes
500,0,5,1,3,0,1,0,1,4,2,0,0,1,1,1,0,1,3,3,3,2,2,0,1,2,2,50,50,3,2,Maybe
501,0,4,1,0,0,1,1,0,1,0,1,0,2,1,0,0,1,0,0,0,2,0,2,1,1,1,50,50,5,2,Maybe
502,0,5,1,3,1,2,0,0,3,1,0,0,2,0,0,1,1,3,0,0,0,1,1,0,0,1,11,10,5,2,Maybe
503,0,0,1,1,2,1,1,1,4,2,1,1,1,1,1,0,1,3,3,3,2,2,2,1,3,1,50,50,3,2,Yes
504,0,2,1,1,0,1,1,0,4,2,0,0,1,1,0,1,1,3,3,0,0,1,2,0,0,1,50,50,5,2,No
505,0,4,1,3,2,1,1,0,2,1,1,2,2,2,0,2,0,4,4,2,1,2,2,1,2,0,50,50,5,0,Yes
506,0,4,1,3,1,1,1,0,4,1,1,0,0,0,0,0,1,0,0,3,2,2,2,1,0,1,50,50,0,2,Yes
507,0,1,1,3,1,1,2,1,1,2,2,0,1,1,1,1,1,3,0,2,0,2,2,1,2,1,50,50,0,2,No
508,0,5,0,3,0,2,2,2,2,1,1,0,2,2,0,0,1,0,0,0,0,2,1,1,0,0,50,50,5,2,Yes
509,1,2,1,3,0,1,1,0,3,0,1,0,2,0,0,2,0,0,0,1,2,0,1,0,2,1,50,50,7,2,No
510,0,5,1,3,2,2,2,0,0,0,1,1,0,0,0,2,1,0,0,3,2,2,2,1,2,1,50,50,2,2,Yes
511,0,2,1,3,1,2,2,0,0,1,1,2,2,2,0,1,1,3,0,1,2,2,2,1,0,1,50,50,3,2,No
512,0,4,1,3,2,1,1,0,1,1,1,1,0,0,0,2,1,0,0,3,2,2,0,1,0,0,50,50,5,1,Maybe
513,0,5,0,0,0,2,0,2,3,2,1,1,1,0,0,2,1,3,3,1,2,1,1,0,1,1,49,49,5,2,Maybe
514,1,2,1,3,0,1,1,0,3,0,1,0,2,0,0,2,0,0,1,3,1,1,1,0,2,1,32,49,0,0,No
515,0,5,0,1,1,2,2,0,3,0,1,1,1,0,0,2,2,0,1,1,2,1,1,0,2,1,21,20,11,1,No
516,1,2,1,3,0,1,1,0,3,0,1,0,2,0,0,0,0,0,0,2,2,2,2,1,3,0,11,10,7,0,Maybe
517,1,2,1,3,0,1,1,0,3,0,1,0,2,0,0,0,1,4,3,0,2,2,2,1,3,0,50,50,5,2,Yes
518,0,2,1,0,0,1,1,0,0,2,2,1,1,1,0,1,1,3,3,1,2,2,2,1,2,0,50,50,5,2,Yes
519,0,2,1,2,0,1,0,0,1,0,1,1,0,0,0,2,1,3,3,2,2,0,2,1,0,1,3,2,0,2,No
520,1,2,1,3,0,1,1,0,3,0,1,0,2,0,0,1,1,3,0,3,2,1,1,0,0,1,50,50,7,0,No
521,0,4,1,1,1,1,1,1,2,2,0,1,1,0,1,0,1,3,0,2,2,2,2,1,2,1,22,21,0,1,Maybe
522,1,2,1,3,0,1,1,0,3,0,1,0,2,0,0,0,1,0,1,0,2,1,2,0,2,1,49,49,7,0,No
523,0,2,1,0,0,1,1,2,3,1,1,0,0,0,0,2,0,0,2,1,2,1,2,1,0,1,49,49,5,2,Yes
524,0,5,1,3,0,2,2,2,3,1,1,2,2,2,0,1,1,4,0,1,2,1,2,1,3,1,49,49,5,0,No
525,0,4,0,0,1,1,1,0,1,0,0,0,2,0,0,1,1,0,0,1,2,2,2,1,0,0,50,50,5,1,Yes
526,0,4,1,0,0,1,0,2,3,2,1,1,1,0,0,2,1,3,3,1,2,0,1,0,2,1,11,10,5,2,No
527,0,1,1,1,2,1,0,0,1,1,1,1,0,0,0,2,2,1,1,1,2,2,2,1,2,1,50,50,5,2,No
528,1,2,1,3,0,1,1,0,3,0,1,0,2,0,0,0,1,3,3,0,0,0,0,0,2,1,45,44,7,0,Maybe
529,1,2,1,3,0,1,1,0,3,0,1,0,2,0,0,0,0,0,0,1,2,1,2,1,0,1,49,49,5,2,Yes
530,0,2,0,0,1,1,1,0,4,0,1,1,1,1,0,0,1,0,1,1,2,0,1,1,2,1,50,50,5,1,Yes
531,0,4,0,1,0,1,1,0,3,0,0,1,2,0,0,0,0,0,0,0,1,2,2,1,2,1,50,50,5,2,Yes
532,1,2,1,3,0,1,1,0,3,0,1,0,2,0,0,0,0,2,2,1,2,1,2,1,0,1,3,2,5,0,Yes
533,0,2,0,0,0,1,1,0,1,1,1,1,1,2,0,0,1,1,1,0,0,0,0,0,2,1,8,7,5,1,Maybe
534,0,2,1,1,0,1,1,0,3,2,1,0,2,2,0,1,1,3,3,1,2,2,2,1,1,0,50,50,0,1,Yes
535,0,0,1,1,1,1,1,1,2,0,1,1,1,0,0,1,1,0,3,0,0,2,0,1,0,1,50,50,5,0,Maybe
536,0,2,1,3,1,1,1,0,3,0,1,2,2,1,0,1,1,3,0,1,2,1,1,0,0,1,11,10,10,2,No
537,1,2,1,3,0,1,1,0,3,0,1,0,2,0,0,0,1,3,3,0,2,0,0,0,0,1,22,21,7,2,Maybe
538,0,4,1,3,0,0,0,2,5,1,1,0,0,2,0,2,2,0,2,0,1,1,2,1,0,0,11,10,0,2,Yes
539,1,2,1,3,0,1,1,0,3,0,1,0,2,0,0,0,1,4,0,3,2,2,0,0,0,1,50,50,5,2,Maybe
540,0,4,1,1,1,1,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1,2,0,1,0,1,49,49,0,1,No
541,0,2,1,0,1,0,1,0,1,1,1,0,0,2,0,2,0,0,1,0,1,0,1,0,2,1,46,45,0,2,No
542,0,3,0,0,0,2,0,0,3,0,1,2,1,0,0,1,0,3,3,3,2,2,0,1,0,0,34,33,8,1,No
543,0,2,0,2,0,2,2,2,5,1,1,1,2,2,0,2,0,0,0,1,2,2,1,0,0,1,44,43,5,1,No
544,1,2,1,3,0,1,1,0,3,0,1,0,2,0,0,2,0,3,3,1,2,2,2,1,0,1,49,49,4,2,Yes
545,0,2,1,0,0,1,1,0,3,0,0,1,1,1,0,0,0,0,1,2,1,1,2,1,1,1,49,49,8,0,Yes
546,0,1,1,1,1,1,2,0,1,0,1,2,2,0,0,2,0,0,0,1,2,2,2,1,0,1,50,50,2,2,No
547,0,1,1,3,0,0,2,0,5,0,1,0,0,0,0,1,1,3,0,0,1,1,1,0,0,1,50,50,0,2,No
548,0,1,1,0,0,1,0,0,3,1,1,0,0,0,0,0,0,0,0,3,0,2,2,1,1,1,50,50,3,0,Yes
549,0,1,1,0,0,1,0,0,5,1,1,2,2,2,0,2,0,0,0,3,0,1,1,0,0,1,50,50,0,0,No
550,0,5,0,3,1,0,2,0,2,0,0,1,1,0,0,1,1,3,3,0,1,2,2,1,1,1,50,50,4,2,No
551,0,1,1,0,1,1,0,0,5,1,1,1,1,2,0,1,1,0,0,1,2,2,1,0,2,1,50,50,3,0,No
552,0,1,0,3,0,2,0,0,0,0,1,2,0,0,0,0,0,0,3,1,2,0,1,1,0,1,50,50,5,2,No
553,0,1,1,1,2,1,1,0,2,2,1,0,1,1,0,0,1,4,3,1,2,2,2,1,0,1,50,50,3,2,Yes
554,0,1,1,0,1,1,0,0,1,1,1,0,2,0,0,0,1,0,0,1,2,2,0,1,2,1,50,50,3,2,Maybe
555,0,0,1,2,0,1,1,0,5,1,1,2,2,2,0,0,1,3,1,1,2,1,1,0,2,1,49,49,0,1,No
556,0,5,1,3,2,1,1,2,5,2,1,1,1,1,1,1,1,4,3,2,2,2,2,1,0,0,50,50,0,2,Yes
557,0,5,0,3,0,1,1,0,1,1,0,1,1,0,0,1,0,3,0,1,2,1,1,0,2,0,50,50,5,1,No
558,0,4,1,1,0,1,1,2,5,1,1,2,2,2,0,2,2,0,1,1,2,1,1,0,0,1,44,43,5,2,No
559,0,4,1,0,0,1,0,2,3,1,1,0,2,2,0,2,2,1,1,1,2,2,2,1,0,2,50,50,0,0,Maybe
560,0,5,1,0,0,0,0,0,3,1,1,0,2,2,0,0,0,1,0,1,2,1,1,0,2,1,50,50,5,2,No
561,1,2,1,3,0,1,1,0,3,0,1,0,2,0,0,1,1,1,2,1,2,2,1,0,0,1,39,38,5,0,No
562,0,4,1,1,1,1,1,0,0,1,1,0,0,0,0,2,1,3,1,1,2,1,1,0,0,1,43,42,0,2,No
563,0,4,1,1,0,1,1,0,4,2,0,1,0,1,0,0,1,3,3,0,0,1,2,1,1,0,49,49,5,1,No
564,0,5,1,1,1,1,1,0,2,0,0,1,1,1,0,0,0,0,0,1,2,1,0,1,1,1,22,21,8,1,No
565,0,2,1,0,0,2,2,2,5,1,1,0,2,2,0,0,0,1,1,0,1,2,2,1,2,1,49,49,0,2,No
566,0,1,1,0,1,0,0,0,2,1,1,0,2,0,0,0,1,0,1,0,1,2,0,1,1,1,50,50,0,2,No
567,0,4,1,1,0,1,1,0,2,0,1,1,1,1,0,1,1,3,1,1,2,1,1,0,0,1,50,50,5,2,No
568,0,2,1,3,0,1,1,0,3,1,1,2,2,2,0,0,1,1,1,1,2,0,2,1,0,0,50,50,0,2,Yes
569,0,5,1,3,1,2,0,2,5,1,1,2,2,2,0,0,0,1,1,1,2,1,1,0,2,1,50,50,3,1,No
570,0,5,0,3,2,1,0,0,0,0,0,1,0,1,0,2,0,1,1,0,2,1,1,0,2,1,50,50,5,1,No
571,0,1,0,3,2,2,0,0,1,1,1,2,2,2,0,1,1,0,1,1,2,2,2,1,0,0,50,50,5,2,Yes
572,1,2,1,3,0,1,1,0,3,0,1,0,2,0,0,0,0,0,0,0,2,0,0,1,1,1,4,3,7,2,No
573,0,4,1,3,1,1,0,0,0,2,1,1,1,1,0,0,1,0,3,3,2,2,2,1,1,1,50,50,2,0,Yes
574,0,4,0,3,0,1,0,0,3,1,1,1,2,2,0,0,0,0,3,1,2,2,2,1,2,0,50,50,5,2,Yes
575,0,1,1,3,2,1,1,0,0,1,1,0,2,0,0,0,0,4,0,2,1,0,0,0,0,1,50,50,5,2,Maybe
576,0,2,1,0,0,1,1,0,3,0,1,0,2,2,0,0,0,0,3,2,1,0,0,0,0,1,49,49,5,1,Maybe
577,1,2,1,3,0,1,1,0,3,0,1,0,2,0,0,1,1,3,3,2,0,2,2,1,0,1,50,50,8,2,Yes
578,0,4,1,2,2,1,1,1,2,2,1,1,1,0,0,1,1,3,3,1,2,2,2,1,2,1,17,16,5,1,Maybe
579,1,2,1,3,0,1,1,0,3,0,1,0,2,0,0,0,0,0,0,1,2,1,1,0,1,1,50,50,4,2,No
580,0,5,1,2,0,0,0,0,2,2,1,0,0,0,1,0,1,0,0,2,2,2,2,1,2,1,3,2,5,2,Yes
581,0,4,1,0,1,1,0,2,3,1,1,0,0,2,0,2,0,0,1,3,1,2,2,1,2,1,50,50,5,1,Yes
582,0,2,1,3,2,1,1,0,1,1,1,0,0,0,0,2,1,0,0,1,2,1,2,1,0,1,50,50,0,2,Yes
583,0,2,1,1,0,1,1,0,5,1,1,0,2,2,0,0,0,0,0,0,1,1,1,0,0,1,3,2,10,2,No
584,0,3,0,3,2,0,0,0,2,2,0,1,1,0,1,0,1,3,3,3,0,2,2,1,1,1,3,2,10,2,Maybe
585,0,5,1,2,0,1,1,0,3,0,1,0,1,0,0,0,1,0,1,3,1,1,2,1,2,1,50,50,3,1,Yes
586,0,1,1,0,0,1,0,1,3,0,1,0,0,1,0,0,0,0,0,2,2,0,2,1,0,1,5,4,0,2,Yes
587,0,5,1,0,0,1,1,0,3,1,1,2,2,0,0,2,2,0,1,1,2,2,1,1,0,1,26,25,5,0,No
588,0,5,0,3,2,1,2,2,1,1,1,2,0,0,0,1,1,1,1,1,2,0,2,1,3,0,50,50,7,1,Yes
589,0,2,0,3,2,1,1,0,2,0,1,0,0,0,0,0,0,0,0,0,2,2,2,1,0,1,50,50,0,2,Yes
590,0,2,1,0,0,1,1,0,3,1,1,2,2,0,0,2,2,0,1,1,2,0,1,0,0,1,50,50,0,0,Maybe
591,0,5,1,3,2,0,0,0,4,0,0,0,0,0,0,1,1,0,0,1,2,1,1,1,0,1,50,50,4,2,No
592,0,4,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,3,3,1,2,2,2,1,2,1,50,50,5,2,Maybe
593,1,2,1,3,0,1,1,0,3,0,1,0,2,0,0,0,0,0,0,0,1,2,2,1,1,0,50,50,5,0,Yes
594,1,2,1,3,0,1,1,0,3,0,1,0,2,0,0,1,1,3,0,2,0,2,2,1,1,1,1,50,5,2,Yes
595,0,2,1,3,2,1,0,2,5,1,1,0,0,2,0,0,0,1,0,1,2,1,2,1,2,1,36,35,5,1,Yes
596,0,2,0,3,2,2,2,0,0,0,0,2,0,0,0,1,1,3,0,1,2,0,1,1,0,1,22,21,0,1,No
597,0,2,0,0,0,2,1,0,3,1,1,0,2,2,0,0,0,0,1,1,2,2,1,0,2,1,20,19,3,2,No
598,0,2,0,2,0,1,1,1,5,1,1,0,0,1,0,2,2,0,1,1,2,1,1,0,2,1,3,2,7,2,No
599,1,2,1,3,0,1,1,0,3,0,1,0,2,0,0,2,0,3,0,1,2,2,0,1,2,1,34,33,5,2,Yes
600,0,0,1,3,2,2,1,1,5,1,1,2,2,2,0,2,2,2,2,1,2,2,0,1,1,1,50,50,2,0,Maybe
601,0,2,1,1,0,1,1,0,0,1,1,0,0,0,0,1,1,3,1,1,2,1,1,0,2,1,49,49,5,2,No
602,0,3,1,0,1,1,0,0,2,0,0,0,0,1,0,0,0,0,0,3,2,2,2,1,1,1,11,10,0,0,Yes
603,0,5,1,3,0,1,2,0,5,0,0,1,1,0,0,1,1,4,1,1,2,2,2,1,0,0,50,50,2,0,Maybe
604,1,2,1,3,0,1,1,0,3,0,1,0,2,0,0,0,1,3,3,0,0,1,0,1,0,1,50,50,5,0,Maybe
605,1,2,1,3,0,1,1,0,3,0,1,0,2,0,0,1,1,3,3,1,2,1,0,1,1,1,50,50,7,0,Maybe
606,0,4,1,3,2,1,1,2,5,0,1,1,1,1,0,1,1,3,0,1,2,2,2,1,2,1,50,50,0,1,Yes
607,0,1,1,0,0,1,0,0,3,0,0,2,0,0,0,0,1,0,0,0,2,2,2,1,0,0,50,50,5,2,Yes
608,0,3,0,2,0,2,2,0,5,1,1,2,2,2,0,0,1,0,1,1,2,1,0,0,0,1,49,49,10,1,Maybe
609,0,5,1,3,1,1,0,0,4,2,1,1,0,0,0,1,1,3,3,1,2,2,0,0,0,1,50,50,0,2,Yes
610,0,2,0,0,0,1,1,0,4,0,0,2,0,0,0,1,0,4,1,3,0,0,2,1,1,1,34,33,0,1,Yes
611,1,2,1,3,0,1,1,0,3,0,1,0,2,0,0,2,1,3,3,3,0,1,1,0,3,1,49,49,7,0,Maybe
612,0,1,1,3,1,1,1,2,5,1,1,2,2,2,0,2,2,1,1,1,2,1,1,0,2,1,38,37,8,0,No
613,0,4,1,3,2,2,2,2,3,1,1,2,2,2,0,2,2,2,2,2,1,2,2,1,0,1,50,50,5,2,Yes
614,0,5,1,3,2,0,0,1,2,2,1,0,2,1,0,0,1,4,0,2,2,2,2,1,1,1,50,50,8,2,Yes
615,0,5,1,2,0,2,2,2,5,1,1,2,2,2,0,2,2,0,0,2,1,2,2,1,0,1,3,2,11,2,Yes
616,1,2,1,3,0,1,1,0,3,0,1,0,2,0,0,0,1,3,3,3,2,0,0,0,0,1,50,50,4,0,No
617,0,4,1,3,0,2,2,2,5,1,1,2,2,0,0,1,1,1,1,1,2,2,2,1,2,2,50,50,0,2,Yes
618,0,5,1,3,0,1,0,0,4,0,1,0,2,1,0,0,0,3,0,1,2,1,1,0,2,1,50,50,5,2,No
619,0,5,0,3,1,2,2,2,1,1,1,1,0,0,0,1,1,3,0,1,2,1,2,1,2,1,50,50,3,1,Yes
620,1,2,1,3,0,1,1,0,3,0,1,0,2,0,0,0,1,3,3,3,2,1,0,0,1,0,50,50,7,2,Maybe
621,0,1,1,3,0,1,1,2,2,0,1,0,1,0,0,0,1,0,0,0,0,2,2,1,0,2,50,50,1,2,Yes
622,0,4,0,0,0,1,1,0,0,2,0,1,1,1,0,2,0,3,3,3,0,1,1,0,2,1,36,35,5,1,Maybe
623,0,4,1,1,0,1,1,1,2,0,1,0,0,0,0,0,0,0,4,2,0,1,2,1,2,1,49,49,3,1,Yes
624,0,4,1,2,0,1,1,0,3,1,1,0,0,0,0,2,1,0,1,1,2,1,1,0,2,1,49,49,0,1,No
625,0,5,1,3,0,1,2,0,2,0,1,0,0,0,0,1,1,0,0,0,2,0,0,0,1,1,50,50,10,2,Yes
626,0,4,1,3,0,1,1,0,2,0,1,1,0,0,0,0,1,3,0,1,2,2,2,0,2,0,50,50,5,0,No
