Q1,Q2,Q3,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q37,Q39,Q41,Q42,Q44,Q45,Q46,Q47,Q53,Q56,Q57,Q58,Q60,Q62,Q63,target
0,4,1,3,0,1,1,0,0,0,1,1,1,0,0,0,1,4,3,1,2,2,2,1,2,1,50,50,5,2,Yes
0,0,0,1,0,1,0,1,4,2,0,1,1,1,0,1,1,3,3,3,2,2,2,1,0,0,50,50,11,2,Yes
1,2,1,3,0,1,1,0,3,0,1,0,2,0,0,2,1,4,4,2,2,0,2,1,1,1,49,49,8,0,Maybe
1,2,1,3,0,1,1,0,3,0,1,0,2,0,0,2,2,1,1,3,1,1,1,0,2,1,50,50,1,2,No
0,4,0,0,1,1,1,0,4,2,2,0,2,0,0,1,1,3,3,2,0,2,0,0,0,0,50,50,0,2,Maybe
0,5,1,1,1,1,0,0,2,2,1,1,1,0,0,2,1,3,3,1,2,2,2,1,2,1,50,50,8,2,Yes
0,5,0,0,0,1,2,0,1,0,1,1,1,1,0,2,0,3,0,2,1,0,2,1,2,1,50,50,8,2,Maybe
1,2,1,3,0,1,1,0,3,0,1,0,2,0,0,2,0,3,0,1,2,1,1,0,2,1,22,21,5,2,No
0,5,0,3,0,2,2,2,3,0,0,1,1,0,0,2,0,3,3,0,0,1,1,0,1,1,50,50,3,2,No
0,3,1,3,2,2,2,0,3,1,1,2,2,1,0,2,0,0,1,0,1,2,2,1,2,1,50,50,0,2,Yes
1,2,1,3,0,1,1,0,3,0,1,0,2,0,0,0,1,3,3,3,2,2,2,1,0,0,50,50,5,0,Yes
0,5,1,3,0,0,2,2,1,2,2,1,1,0,0,0,1,3,3,0,0,1,1,0,1,1,50,50,11,2,No
1,2,1,3,0,1,1,0,3,0,1,0,2,0,0,0,1,3,3,3,2,2,2,1,1,0,50,50,1,0,Yes
0,0,1,0,0,0,1,0,3,0,1,2,2,2,0,2,0,0,0,1,2,0,1,1,0,0,50,50,5,0,No
0,2,1,3,2,2,2,2,0,1,1,0,2,0,0,2,1,0,1,1,2,2,2,1,0,1,50,50,0,1,Yes
0,5,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,3,0,1,2,1,2,1,0,0,50,50,0,2,No
0,1,0,1,1,1,1,0,1,0,0,1,1,0,0,2,0,3,3,3,0,1,1,0,0,1,50,50,5,2,No
0,5,1,3,2,1,0,2,2,2,0,1,1,0,0,0,1,3,3,0,0,2,2,1,2,0,50,50,10,1,Yes
1,2,1,3,0,1,1,0,3,0,1,0,2,0,0,1,1,3,3,3,2,0,2,1,1,0,50,50,8,1,No
0,2,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,3,0,1,2,0,2,1,2,1,50,50,5,2,Yes
0,2,1,3,2,1,2,2,4,2,0,0,0,1,0,2,1,0,1,2,1,2,2,1,2,0,50,50,5,2,Maybe
0,1,1,3,0,2,1,2,3,1,1,2,2,1,0,1,1,0,1,1,2,2,0,1,0,1,22,21,10,1,Maybe
0,1,0,3,2,2,2,0,3,0,0,2,2,2,0,1,1,2,1,2,2,1,2,1,3,1,50,50,0,2,Yes
1,2,1,3,0,1,1,0,3,0,1,0,2,0,0,0,1,4,3,2,0,2,2,1,3,0,50,50,5,0,Yes
1,2,1,3,0,1,1,0,3,0,1,0,2,0,0,0,1,3,4,0,0,2,2,1,1,0,50,50,4,2,Yes
0,2,1,2,0,1,1,0,3,0,1,2,2,2,0,2,0,3,1,1,2,1,1,0,2,1,49,49,0,1,No
0,5,1,1,0,1,1,0,3,2,0,1,1,0,0,1,1,4,0,0,2,1,2,0,0,1,28,27,0,1,Yes
0,2,0,1,2,1,1,0,4,2,0,2,0,1,1,0,1,0,0,3,1,2,2,1,2,0,50,50,1,1,Yes
0,0,1,0,1,1,0,0,2,1,1,0,2,0,0,0,1,0,1,1,2,2,2,1,0,0,50,50,5,2,Yes
1,2,1,3,0,1,1,0,3,0,1,0,2,0,0,0,1,3,3,1,2,1,1,0,0,1,20,19,5,2,No
0,1,1,3,2,1,0,0,4,2,1,1,1,0,0,0,1,3,3,3,2,2,2,1,0,1,50,50,5,0,Yes
0,5,0,1,0,1,2,2,5,1,1,2,2,1,0,2,0,0,0,2,1,2,2,1,0,1,49,49,5,2,Yes
0,0,1,1,1,1,1,1,2,0,0,1,1,0,0,0,1,3,3,1,2,0,2,0,2,1,49,49,5,1,Yes
0,4,1,2,0,1,1,0,3,1,1,0,0,0,0,0,0,0,0,1,2,0,1,0,2,0,49,49,5,2,No
0,5,0,0,1,1,1,0,5,1,1,0,0,0,0,0,0,0,1,1,2,1,1,0,0,1,49,49,5,1,No
0,4,1,2,0,1,1,0,1,2,0,0,1,1,1,1,1,3,3,3,0,2,0,0,0,1,49,49,5,2,Maybe
0,2,1,1,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,0,1,49,49,5,1,Maybe
0,4,1,1,1,1,1,1,2,2,0,1,1,1,0,1,1,3,3,0,2,1,2,0,2,1,12,11,5,1,Yes
0,5,0,3,2,2,2,0,0,1,1,0,2,2,1,0,1,3,0,3,2,1,2,1,2,0,50,50,5,1,Maybe
0,4,1,1,1,0,0,1,4,2,1,0,1,1,0,0,0,0,4,3,0,0,1,1,2,1,12,11,5,2,No
0,2,0,1,0,1,1,0,2,0,1,0,1,0,0,0,1,0,0,2,0,2,2,1,2,1,49,49,5,1,Yes
0,4,0,1,1,1,1,0,1,2,1,1,2,0,0,2,1,4,0,1,2,2,2,1,2,0,12,11,5,2,No
0,5,0,0,1,2,2,2,3,1,1,0,2,2,1,0,2,3,3,1,2,1,1,0,2,1,50,50,5,2,No
0,5,1,0,2,1,2,2,5,1,1,1,2,0,0,0,0,1,1,1,2,1,1,0,2,0,50,50,5,2,No
1,2,1,3,0,1,1,0,3,0,1,0,2,0,0,2,2,1,4,1,2,0,2,0,2,1,24,23,5,2,Yes
0,0,0,1,1,1,1,1,5,1,1,2,2,2,0,0,0,0,2,1,2,1,0,0,2,1,49,49,5,1,No
0,4,0,0,0,1,1,0,0,0,1,1,0,1,0,2,1,3,3,1,2,2,2,1,2,1,50,50,5,1,Yes
0,2,1,1,2,1,1,1,3,0,0,1,1,1,0,0,0,3,1,0,1,2,0,0,0,1,50,50,5,2,Maybe
0,4,1,0,1,1,0,0,2,0,1,2,0,0,0,0,0,0,1,0,1,1,2,1,0,0,50,50,3,0,Yes
0,2,1,3,2,1,0,0,5,0,1,1,2,0,0,2,2,1,1,1,2,1,2,1,2,1,50,50,0,2,Yes
0,5,1,1,2,2,2,0,2,2,2,1,0,1,0,1,1,3,3,2,2,0,1,1,0,0,49,49,5,2,Yes
1,2,1,3,0,1,1,0,3,0,1,0,2,0,0,0,1,0,2,2,0,2,2,1,0,1,50,50,5,2,Yes
0,1,1,1,1,1,1,1,2,0,0,0,0,0,0,1,1,4,3,1,2,0,2,1,0,1,38,37,10,2,Maybe
0,4,0,1,1,1,1,2,1,1,1,0,0,0,0,0,1,0,1,1,2,1,2,1,2,1,49,49,5,1,Yes
0,2,1,3,2,2,2,0,5,1,1,2,2,2,0,2,2,1,1,1,2,1,1,0,0,1,50,50,0,0,No
0,1,1,3,2,1,2,2,3,1,1,2,2,0,0,2,0,1,1,0,1,0,1,1,2,1,50,50,3,2,Yes
0,5,1,0,1,1,0,0,3,0,0,0,0,0,0,2,0,1,1,1,2,0,0,1,2,0,50,50,5,2,Maybe
0,1,1,2,0,1,1,0,2,0,1,0,1,1,0,0,1,0,1,2,2,2,2,1,1,1,22,21,0,2,Maybe
0,2,1,3,2,1,0,0,1,0,1,0,0,0,0,2,0,0,0,1,2,0,0,0,0,1,50,50,2,0,Maybe
0,2,1,0,0,1,2,2,2,0,0,0,0,1,0,1,1,0,0,2,1,1,1,1,2,1,50,50,0,1,Yes
0,1,1,0,1,1,1,0,3,0,1,1,1,1,0,0,1,0,1,1,2,2,1,0,2,1,50,50,5,2,Yes
1,2,1,3,0,1,1,0,3,0,1,0,2,0,0,0,1,3,3,2,2,2,2,1,2,0,50,50,1,2,Yes
1,2,1,3,0,1,1,0,3,0,1,0,2,0,0,2,1,3,3,2,2,1,2,1,2,0,48,50,5,0,Yes
0,5,0,3,2,1,2,0,3,0,1,0,0,2,0,1,1,4,3,2,2,2,2,1,0,1,50,50,3,2,Maybe
1,2,1,3,0,1,1,0,3,0,1,0,2,0,0,2,0,0,0,1,2,2,0,1,2,1,50,50,7,0,Maybe
0,5,0,3,0,0,2,2,2,0,1,0,0,0,0,1,1,0,3,1,2,1,1,0,0,1,50,50,5,2,No
1,2,1,3,0,1,1,0,3,0,1,0,2,0,0,2,2,3,1,1,2,1,0,1,0,1,42,41,5,0,No
1,2,1,3,0,1,1,0,3,0,1,0,2,0,0,1,1,2,1,1,2,2,2,1,2,1,50,50,5,2,Yes
0,3,0,3,0,2,2,0,2,0,1,1,0,0,0,0,1,0,1,0,2,0,1,0,0,1,50,50,0,2,No
0,5,1,3,2,1,2,0,2,0,1,1,1,0,0,0,1,3,3,1,2,2,2,1,0,0,50,50,2,0,Yes
0,1,1,3,1,1,0,0,0,2,0,0,1,0,0,1,1,0,0,0,2,2,2,0,0,1,50,50,3,2,Maybe
1,2,1,3,0,1,1,0,3,0,1,0,2,0,0,0,1,3,3,2,0,1,2,1,0,2,50,50,5,0,Yes
0,5,1,1,0,1,1,0,4,2,0,1,1,1,1,0,1,3,3,3,2,0,2,1,2,1,50,50,5,2,Yes
0,5,1,3,0,2,2,0,4,0,1,1,1,0,1,1,1,3,3,0,0,2,2,1,0,1,50,50,4,1,Yes
0,4,1,2,1,1,1,2,1,0,1,2,1,0,0,2,1,3,3,1,2,2,1,0,2,1,21,20,8,2,No
0,5,1,3,1,1,2,0,0,2,1,1,1,0,0,1,1,3,3,2,0,2,2,0,2,0,28,27,5,1,Yes
0,2,1,3,2,1,1,2,1,1,1,0,2,0,0,1,1,0,0,0,0,2,0,1,2,0,50,50,5,1,Yes
0,2,1,3,2,1,1,0,4,0,1,0,0,1,0,2,1,3,3,3,2,2,2,1,2,0,50,50,10,1,Maybe
0,5,1,3,1,1,1,0,3,0,1,1,0,1,0,2,1,0,0,3,2,1,1,0,0,1,50,50,10,1,No
1,2,1,3,0,1,1,0,3,0,1,0,2,0,0,2,1,3,3,2,2,2,2,1,0,1,50,50,7,0,Yes
0,1,1,2,0,1,1,2,3,1,1,2,2,2,0,2,2,0,0,1,2,1,2,0,0,1,19,18,0,2,Maybe
0,2,1,3,0,1,1,0,2,0,0,1,0,0,0,0,0,1,1,1,2,1,2,1,0,1,50,50,5,2,Yes
0,4,0,3,2,1,1,0,0,0,1,1,1,0,0,0,1,3,3,1,2,1,2,1,0,1,50,50,0,1,Maybe
0,2,1,0,2,1,1,0,1,0,0,1,1,0,0,0,1,3,3,1,2,0,0,1,2,0,50,50,0,0,Maybe
0,1,0,3,0,2,2,0,3,0,1,0,2,0,0,0,0,0,0,0,1,2,2,1,0,0,50,50,8,2,Yes
0,2,1,3,1,1,0,2,2,0,1,0,1,0,0,2,0,3,0,2,0,0,2,1,2,1,50,50,5,1,Maybe
0,5,1,0,0,2,2,0,3,0,1,2,2,0,0,1,1,0,1,3,1,1,1,0,0,1,11,10,0,0,No
0,5,0,0,0,1,1,0,1,2,1,1,0,1,0,2,1,4,4,2,2,2,2,1,0,1,49,49,5,1,Maybe
0,2,1,3,1,1,1,0,4,2,0,1,1,1,0,0,1,3,3,3,2,1,1,0,0,1,50,50,0,2,No
0,0,1,2,2,1,1,1,0,2,2,1,1,0,0,0,1,3,3,2,2,2,2,1,2,0,50,50,8,2,Yes
0,5,0,2,0,2,2,2,1,0,1,2,0,2,0,1,0,3,0,1,2,2,2,1,2,2,50,50,0,1,Maybe
0,2,1,3,2,1,1,1,1,2,0,0,0,1,1,0,1,3,3,3,2,2,2,1,0,1,49,49,3,1,Maybe
0,0,1,3,1,1,1,0,2,2,1,0,1,1,0,0,1,3,1,1,2,2,2,1,2,1,50,50,0,2,Yes
1,2,1,3,0,1,1,0,3,0,1,0,2,0,0,2,1,3,3,3,2,2,2,1,2,1,8,7,4,2,Yes
0,2,1,3,2,1,0,0,4,2,0,1,1,1,0,0,2,3,3,2,2,2,2,1,2,1,50,50,5,0,Yes
0,5,1,3,2,1,1,0,5,1,1,2,2,0,0,2,1,1,1,1,2,2,2,1,0,1,50,50,5,1,Yes
0,1,1,3,2,1,1,2,3,1,1,0,2,0,0,1,1,0,1,0,2,2,0,1,2,1,50,50,0,2,Yes
0,4,1,3,2,2,2,0,5,1,1,2,2,2,0,0,1,3,0,1,2,2,2,1,2,0,50,50,2,0,Maybe
0,5,0,3,1,1,2,0,0,0,0,0,2,1,0,0,1,3,3,1,2,2,2,0,0,1,50,50,0,1,Yes
0,2,1,1,2,2,1,1,0,0,1,0,2,2,0,0,1,3,3,0,1,2,2,0,0,1,50,50,3,2,Yes
0,4,1,1,0,2,1,0,2,2,0,1,2,1,0,1,1,3,1,1,2,2,2,1,2,1,26,25,5,2,Yes
1,2,1,3,0,1,1,0,3,0,1,0,2,0,0,0,1,0,0,3,0,2,2,1,2,1,11,10,5,2,Yes
0,5,1,0,0,1,1,0,0,0,1,1,1,0,0,0,1,3,0,0,1,0,2,1,2,1,39,38,0,1,Maybe
0,4,1,1,1,1,1,1,2,2,1,1,1,1,0,0,1,3,3,3,2,2,2,1,2,2,28,27,5,2,Yes
0,1,1,0,0,1,0,2,0,0,1,1,1,1,0,1,1,0,0,0,2,2,2,1,2,1,0,50,5,2,Yes
1,2,1,3,0,1,1,0,3,0,1,0,2,0,0,1,1,3,0,3,2,1,1,0,0,1,22,21,7,2,No
0,1,1,3,2,2,2,2,1,1,1,0,2,2,0,0,0,0,0,3,1,0,1,1,0,1,49,49,4,0,Yes
0,2,1,0,1,1,1,0,4,2,2,1,1,1,1,1,1,3,3,3,2,1,0,1,0,1,6,5,10,1,Yes
0,4,1,3,0,1,1,2,5,2,2,1,1,2,0,1,1,3,3,3,2,1,2,1,2,0,50,50,8,2,Yes
0,0,1,2,0,2,2,2,1,1,1,0,0,1,0,2,0,0,0,0,0,1,1,0,2,1,50,50,8,2,No
0,1,0,3,2,1,0,2,3,1,1,2,2,0,0,0,1,1,2,1,2,2,2,1,2,0,50,50,5,2,Yes
0,3,1,3,2,1,0,2,4,1,1,2,0,1,0,0,1,3,0,0,1,2,2,1,0,0,50,50,6,1,Yes
0,5,0,2,0,1,0,0,4,0,1,0,1,0,0,0,1,0,1,0,0,2,2,1,2,0,50,50,5,1,Yes
0,3,1,1,1,1,1,0,3,0,1,1,0,0,0,1,1,0,0,0,1,1,1,0,2,1,50,50,5,1,No
0,2,1,1,0,1,1,0,4,2,0,1,1,1,1,0,1,3,3,2,2,2,2,1,0,1,34,33,0,1,Yes
0,2,1,3,0,2,1,0,1,2,1,1,1,2,0,0,0,3,0,1,2,1,2,0,0,1,49,49,0,1,Yes
0,5,1,3,2,2,2,2,3,0,0,2,1,1,1,1,1,0,0,1,2,2,2,1,1,1,50,50,1,2,Yes
1,2,1,3,0,1,1,0,3,0,1,0,2,0,0,0,1,0,0,1,2,0,0,0,2,1,49,49,4,0,Maybe
0,2,1,1,1,1,1,2,5,0,1,2,0,0,0,0,1,0,1,1,2,0,1,0,0,1,19,18,5,1,No
0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,3,0,3,0,1,1,0,0,1,11,50,5,0,No
0,1,1,3,0,2,0,0,3,1,1,1,0,1,0,0,1,0,0,1,2,1,1,0,2,1,11,10,0,2,No
0,1,1,2,0,1,1,0,2,0,1,0,0,0,0,0,0,3,3,0,1,0,2,1,2,0,11,10,5,2,Yes
0,1,1,3,0,2,2,2,3,1,1,0,2,2,0,0,1,3,0,1,2,0,0,0,2,1,11,10,5,2,Maybe
0,1,1,0,0,1,0,0,3,0,1,0,0,0,0,0,0,4,0,2,0,0,2,1,2,0,11,10,8,2,Yes
0,3,1,3,1,1,1,2,3,1,1,2,2,2,0,1,1,0,1,2,2,2,2,1,0,0,50,50,11,0,Yes
1,2,1,3,0,1,1,0,3,0,1,0,2,0,0,1,1,0,0,0,2,2,1,1,0,0,50,50,8,2,No
1,2,1,3,0,1,1,0,3,0,1,0,2,0,0,0,1,2,3,0,0,2,1,0,3,1,50,0,11,2,No
0,1,1,3,2,2,2,0,2,0,0,2,2,0,1,0,1,4,1,3,2,2,2,1,3,1,50,50,0,2,Maybe
0,1,0,0,0,1,2,0,2,0,1,0,2,1,0,0,1,1,1,2,0,2,0,0,0,0,50,50,3,2,Yes
0,1,1,3,1,1,1,0,4,0,1,0,0,1,0,0,1,3,1,0,1,0,2,0,2,2,11,10,8,2,Yes
